Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
147300;INF336L01OK6;INF336L01OI0;HSBC Overnight Fund - Monthly IDCW Payout Direct Plan;1000.6823;31-May-2022
150501;-;-;HSBC Overnight Fund - Unclaimed IDCW Above three years;1000.0000;30-Aug-2022
150499;-;-;HSBC Overnight Fund - Unclaimed IDCW Below three years;1005.1425;30-Aug-2022
150500;-;-;HSBC Overnight Fund - Unclaimed Redemption above three years;1000.0000;30-Aug-2022
150502;-;-;HSBC Overnight Fund - Unclaimed Redemption Below three years;1005.1425;30-Aug-2022
147288;INF336L01OP5;INF336L01ON0;HSBC Overnight Fund - Weekly IDCW;1001.0089;30-Aug-2022
147296;INF336L01OJ8;INF336L01OH2;HSBC Overnight Fund - Weekly IDCW Direct Plan;1000.9871;30-Aug-2022
145546;INF109KC19F6;INF109KC10G3;ICICI Prudential Overnight Fund - Annual IDCW;1030.3508;30-Aug-2022
145547;-;INF109KC18E1;ICICI Prudential Overnight Fund - Daily IDCW;1000.0050;30-Aug-2022
145550;INF109KC13H5;INF109KC14H3;ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW;1031.1039;30-Aug-2022
145537;-;INF109KC12G9;ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW;1000.0050;30-Aug-2022
145541;INF109KC18G6;INF109KC17G8;ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW;1002.5351;30-Aug-2022
145536;-;INF109KC11G1;ICICI Prudential Overnight Fund - Direct Plan - Growth;1167.0164;30-Aug-2022
145545;INF109KC11H9;INF109KC12H7;ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW;1013.3529;30-Aug-2022
145542;INF109KC13G7;INF109KC14G5;ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW;1004.4109;30-Aug-2022
145544;INF109KC19G4;INF109KC10H1;ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW;1003.5541;30-Aug-2022
149411;-;INF109KC18H4;ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme;1000.0000;30-Aug-2022
149408;-;INF109KC16H8;ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme;1029.6835;30-Aug-2022
149409;-;INF109KC17H6;ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme;1000.0000;30-Aug-2022
149410;-;INF109KC15H0;ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme;1029.6831;30-Aug-2022
145539;INF109KC16G0;INF109KC15G2;ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW;1000.1432;30-Aug-2022
145540;INF109KC14F7;INF109KC13F9;ICICI Prudential Overnight Fund - Fortnightly IDCW;1002.4904;30-Aug-2022
145535;-;INF109KC17E3;ICICI Prudential Overnight Fund - Growth;1162.6630;30-Aug-2022
145549;INF109KC17F0;INF109KC18F8;ICICI Prudential Overnight Fund - Half Yearly IDCW;1013.0927;30-Aug-2022
145548;INF109KC19E9;INF109KC10F5;ICICI Prudential Overnight Fund - Monthly IDCW;1004.3319;30-Aug-2022
145543;INF109KC15F4;INF109KC16F2;ICICI Prudential Overnight Fund - Quarterly IDCW;1001.6580;30-Aug-2022
145538;INF109KC12F1;INF109KC11F3;ICICI Prudential Overnight Fund - Weekly IDCW;1000.1408;30-Aug-2022
146190;INF194KB1462;INF194KB1470;IDFC Overnight Fund - Direct Plan - Daily IDCW;1000.0001;30-Aug-2022
146191;INF194KB1447;-;IDFC Overnight Fund - Direct Plan - Growth;1154.5367;30-Aug-2022
146183;INF194KB1496;INF194KB1504;IDFC Overnight Fund - Direct Plan - Monthly IDCW;1000.1469;30-Aug-2022
146184;INF194KB1520;INF194KB1538;IDFC Overnight Fund - Direct Plan - Periodic IDCW;1041.8157;15-Jun-2022
146192;INF194KB1553;INF194KB1561;IDFC Overnight Fund - Direct Plan - Weekly IDCW;1000.5721;30-Aug-2022
146188;INF194KB1330;INF194KB1348;IDFC Overnight Fund - Regular Plan - Daily IDCW;1000.0001;30-Aug-2022
146187;INF194KB1314;-;IDFC Overnight Fund - Regular Plan - Growth;1149.7512;30-Aug-2022
146185;INF194KB1363;INF194KB1371;IDFC Overnight Fund - Regular Plan - Monthly IDCW;1000.1444;30-Aug-2022
146189;INF194KB1421;INF194KB1439;IDFC Overnight Fund - Regular Plan - Weekly IDCW;1001.4937;30-Aug-2022
146186;INF194KB1397;INF194KB1405;IDFC Overnight Fund - REGULAR PLAN PERIODIC IDCW;1052.0207;30-Aug-2022
147458;-;INF666M01GM6;Indiabulls Overnight Fund- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);1000.9948;31-Aug-2022
147452;INF666M01GP9;INF666M01GQ7;Indiabulls Overnight Fund- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1002.5297;17-Aug-2022
147450;INF666M01GL8;-;Indiabulls Overnight Fund- Direct Plan- Growth Option;1121.182;31-Aug-2022
147453;INF666M01GR5;INF666M01GS3;Indiabulls Overnight Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1005.318;31-Aug-2022
147451;INF666M01GN4;INF666M01GO2;Indiabulls Overnight Fund- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1001.142;31-Aug-2022
147455;-;INF666M01GU9;Indiabulls Overnight Fund- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment);1000.9939;31-Aug-2022
147457;INF666M01GX3;INF666M01GY1;Indiabulls Overnight Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1001.762;31-Aug-2022
147454;INF666M01GT1;-;Indiabulls Overnight Fund- Regular Plan- Growth Option;1117.6416;31-Aug-2022
147459;INF666M01GZ8;INF666M01HA9;Indiabulls Overnight Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1005.2698;31-Aug-2022
147456;INF666M01GV7;INF666M01GW5;Indiabulls Overnight Fund- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment);1001.2499;31-Aug-2022
149394;-;-;Indiabulls Overnight Fund- Unclaimed Dividend < 3 years;1028.524;31-Aug-2022
149393;-;-;Indiabulls Overnight Fund- Unclaimed Dividend > 3 Years;1029.073;31-Aug-2022
149396;-;-;Indiabulls Overnight Fund- Unclaimed Redemption < 3 Years;1028.7834;31-Aug-2022
149395;-;-;Indiabulls Overnight Fund- Unclaimed Redemption > 3 Years;1030.4146;31-Aug-2022
147884;-;INF205KA1122;Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment);1000.3999;30-Aug-2022
147883;INF205KA1163;-;Invesco India Overnight Fund - Direct Plan - Growth;1094.0515;30-Aug-2022
147886;INF205KA1155;INF205KA1148;Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);1000.2494;30-Aug-2022
147885;-;INF205KA1130;Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment);1000;13-Sep-2021
147880;-;INF205KA1072;Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment);1000.1316;30-Aug-2022
147878;INF205KA1114;-;Invesco India Overnight Fund - Regular Plan - Growth;1092.3102;30-Aug-2022
147879;INF205KA1106;INF205KA1098;Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment);1000.1699;30-Aug-2022
147881;-;INF205KA1080;Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment);1000.1547;30-Aug-2022
147707;INF00XX01648;INF00XX01614;ITI Overnight Fund - Direct Plan - Annual IDCW Option;1097.0212;31-Aug-2022
147708;-;INF00XX01572;ITI Overnight Fund - Direct Plan - Daily IDCW Option;1001.0000;31-Aug-2022
147710;INF00XX01622;INF00XX01598;ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option;1001.7046;31-Aug-2022
147713;INF00XX01564;-;ITI Overnight Fund - Direct Plan - Growth Option;1104.0613;31-Aug-2022
147717;INF00XX01630;INF00XX01606;ITI Overnight Fund - Direct Plan - Monthly IDCW Option;1001.7087;31-Aug-2022
147711;-;INF00XX01580;ITI Overnight Fund - Direct Plan - Weekly IDCW option;1001.1446;31-Aug-2022
147715;INF00XX01556;INF00XX01523;ITI Overnight Fund - Regular Plan - Annual IDCW Option;1032.1571;31-Aug-2022
147709;-;INF00XX01481;ITI Overnight Fund - Regular Plan - Daily IDCW Option;1001.0000;31-Aug-2022
147716;INF00XX01531;INF00XX01507;ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option;1001.7059;31-Aug-2022
147714;INF00XX01473;-;ITI Overnight Fund - Regular Plan - Growth Option;1100.8067;31-Aug-2022
147718;INF00XX01549;INF00XX01515;ITI Overnight Fund - Regular Plan - Monthly IDCW Option;1001.6906;31-Aug-2022
147712;-;INF00XX01499;ITI Overnight Fund - Regular Plan - Weekly IDCW Option;1001.1416;31-Aug-2022
147838;-;INF192K01LY2;JM Overnight Fund (Direct) - Daily IDCW;1000.0000;30-Aug-2022
147835;INF192K01LZ9;INF192K01MA0;JM Overnight Fund (Direct) - Weekly IDCW;1000.0000;30-Aug-2022
147839;-;INF192K01LU0;JM Overnight Fund (Regular) - Daily IDCW;1000.0000;30-Aug-2022
147836;INF192K01LX4;-;JM Overnight Fund (Regular) - Growth;1098.0725;30-Aug-2022
147834;INF192K01LV8;INF192K01LW6;JM Overnight Fund (Regular) - Weekly IDCW;1000.0000;30-Aug-2022
147837;INF192K01MB8;-;JM Overnight Fund - (Direct) - Growth;1100.1681;30-Aug-2022
149828;-;-;JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan;1100.1680;30-Aug-2022
149827;-;-;JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan;1073.9936;30-Aug-2022
149829;-;-;JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan;1100.1683;30-Aug-2022
149826;-;-;JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan;1073.9936;30-Aug-2022
146141;INF174KA1BF9;-;Kotak Overnight Fund -Direct Plan-Growth Option;1154.6467;30-Aug-2022
146142;INF174KA1BC6;-;Kotak Overnight Fund -Regular plan-Growth Option;1151.0573;30-Aug-2022
146140;-;INF174KA1BE2;Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;1003.6055;30-Aug-2022
146138;-;INF174KA1BB8;Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;1004.7568;30-Aug-2022
118066;INF917K01EL4;INF917K01EM2;L&T Overnight Fund  - Regular Plan - Monthly IDCW;1012.6307;30-Aug-2022
119283;INF917K01EN0;-;L&T Overnight Fund - Direct Plan - Growth;1688.6309;30-Aug-2022
119284;-;INF917K01EO8;L&T Overnight Fund - Direct Plan- Daily IDCW;1023.3;30-Aug-2022
119282;INF917K01ER1;-;L&T Overnight Fund - Direct Plan- Monthly IDCW;1069.5736;30-Aug-2022
119285;-;INF917K01EP5;L&T Overnight Fund - Direct Plan- Weekly IDCW;1001.5677;30-Aug-2022
118056;-;INF917K01EJ8;L&T Overnight Fund - Regular Plan - Daily IDCW;1023.3;30-Aug-2022
118058;INF917K01EI0;-;L&T Overnight Fund - Regular Plan - Growth;1606.0695;30-Aug-2022
118065;-;INF917K01EK6;L&T Overnight Fund - Regular Plan - Weekly IDCW;1000.1747;30-Aug-2022
147516;-;INF767K01QG7;LIC MF Overnight Fund-Direct Plan-Daily IDCW;1034.0735;30-Aug-2022
147515;INF767K01QI3;-;LIC MF Overnight Fund-Direct Plan-Growth;1122.2207;30-Aug-2022
147513;INF767K01QE2;INF767K01QF9;LIC MF Overnight Fund-Direct Plan-IDCW;1121.9586;30-Aug-2022
147514;-;INF767K01QH5;LIC MF Overnight Fund-Direct Plan-Weekly IDCW;1000.5814;30-Aug-2022
147517;-;INF767K01QB8;LIC MF Overnight Fund-Regular Plan-Daily IDCW;1012.1231;13-Jan-2022
147519;INF767K01QD4;-;LIC MF Overnight Fund-Regular Plan-Growth;1117.6721;30-Aug-2022
147512;INF767K01PZ9;INF767K01QA0;LIC MF Overnight Fund-Regular Plan-IDCW;1114.1676;03-Aug-2022
147518;-;INF767K01QC6;LIC MF Overnight Fund-Regular Plan-Weekly IDCW;1034.7715;30-Aug-2022
147563;-;INF174V01846;Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW;1069.4856;30-Aug-2022
147564;INF174V01838;-;Mahindra Manulife Overnight Fund - Direct Plan -Growth;1120.6235;30-Aug-2022
147566;-;INF174V01820;Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW;1044.8310;30-Aug-2022
147565;INF174V01812;-;Mahindra Manulife Overnight Fund - Regular Plan - Growth;1117.0865;30-Aug-2022
149471;-;-;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years;1000.0000;30-Aug-2022
149470;-;-;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years;1027.6618;30-Aug-2022
147737;-;INF769K01FJ0;Mirae Asset Overnight Fund Direct Daily IDCW;1000.0007;31-Aug-2022
147738;INF769K01FF8;INF769K01FI2;Mirae Asset Overnight Fund Direct Monthly IDCW;1000.9607;31-Aug-2022
147736;INF769K01FG6;-;Mirae Asset Overnight Fund Direct Plan Growth;1109.6509;31-Aug-2022
147740;-;INF769K01FK8;Mirae Asset Overnight Fund Direct Weekly IDCW;1000.9948;31-Aug-2022
147743;-;INF769K01FL6;Mirae Asset Overnight Fund Regular Daily  IDCW ;1000.0000;31-Aug-2022
147742;INF769K01FD3;INF769K01FH4;Mirae Asset Overnight Fund Regular Monthly IDCW;1000.9748;31-Aug-2022
147739;INF769K01FE1;-;Mirae Asset Overnight Fund Regular Plan Growth;1106.6273;31-Aug-2022
147741;-;INF769K01FM4;Mirae Asset Overnight Fund Regular Weekly IDCW;1000.9737;31-Aug-2022
145830;-;INF204KB1Q73;NIPPON INDIA OVERNIGHT FUND - DAILY IDCW Option;100.0050;30-Aug-2022
145812;-;INF204KB1R49;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - DAILY IDCW Option;100.0050;30-Aug-2022
145810;INF204KB1R31;-;Nippon India Overnight Fund - Direct Plan - Growth Option;116.2149;30-Aug-2022
145824;INF204KB1R64;INF204KB1R72;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - MONTHLY IDCW Option;100.1934;30-Aug-2022
145825;INF204KB1R80;INF204KB1R98;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - QUARTERLY IDCW Option;101.2072;30-Aug-2022
145823;-;INF204KB1R56;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - WEEKLY IDCW Option;100.0627;30-Aug-2022
145827;INF204KB1Q99;INF204KB1R07;NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW Option;100.1833;30-Aug-2022
145833;INF204KB1R15;INF204KB1R23;NIPPON INDIA OVERNIGHT FUND - QUARTERLY IDCW Option;101.1880;30-Aug-2022
145811;INF204KB1Q65;-;Nippon India Overnight Fund - Regular Plan - Growth Option;115.7931;30-Aug-2022
145826;-;INF204KB1Q81;NIPPON INDIA OVERNIGHT FUND - WEEKLY IDCW Option;100.0615;30-Aug-2022
150369;INF0J8L01081;-;NJ Overnight Fund - Direct Plan - Growth Option;1004.5578;31-Aug-2022
150368;INF0J8L01073;-;NJ Overnight Fund - Regular Plan - Growth Option;1004.4726;31-Aug-2022
147605;-;INF663L01T35;PGIM India Overnight Fund - Direct Plan - Daily Dividend Option;1000.0063;30-Aug-2022
147606;INF663L01T01;-;PGIM India Overnight Fund - Direct Plan - Growth Option;1117.5679;30-Aug-2022
147608;INF663L01T19;INF663L01T27;PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option;1000.589;30-Aug-2022
147609;-;INF663L01T76;PGIM India Overnight Fund - Regular Plan - Daily Dividend Option;1000;30-Aug-2022
147607;INF663L01T50;INF663L01T68;PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option;1000.6954;30-Aug-2022
147600;INF663L01T43;-;PGIM India Overnight Fund - Regular Plan- Growth Option;1114.8059;30-Aug-2022
119831;-;INF200K01TJ7;SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);1093.9515;30-Aug-2022
119833;INF200K01TK5;-;SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH;3524.4791;30-Aug-2022
119832;INF200K01TL3;INF200K01TM1;SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);1117.0842;30-Aug-2022
114297;-;INF200K01LN6;SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);1091.9928;30-Aug-2022
101206;INF200K01LQ9;-;SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH;3486.5877;30-Aug-2022
103140;INF200K01LO4;INF200K01LP1;SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);1115.0790;30-Aug-2022
146964;INF903JA1HJ9;-;Sundaram Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1000.0300;30-Aug-2022
146956;INF903JA1HL5;-;Sundaram Overnight Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1064.1491;30-Aug-2022
146963;INF903JA1HG5;-;Sundaram Overnight Fund Direct Plan - Growth;1150.4203;30-Aug-2022
146962;INF903JA1HH3;-;Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);1044.2350;30-Aug-2022
146957;INF903JA1HM3;-;Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1044.2350;30-Aug-2022
146955;INF903JA1HK7;-;Sundaram Overnight Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1048.9037;30-Aug-2022
146953;INF903JA1HC4;-;Sundaram Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1000.0300;30-Aug-2022
146958;INF903JA1HE0;-;Sundaram Overnight Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1065.5867;30-Aug-2022
146959;INF903JA1GZ7;-;Sundaram Overnight Fund Regular Plan - Growth;1146.4689;30-Aug-2022
146960;INF903JA1HA8;-;Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);1040.4894;30-Aug-2022
146961;INF903JA1HF7;-;Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);1040.4894;30-Aug-2022
146954;INF903JA1HD2;-;Sundaram Overnight Fund Regular Plan - Weekly Payout of Income Distribution cum Capital Withdrawal (IDCW);1047.7800;30-Aug-2022
149820;INF903JA1KX4;-;Sundaram Overnight Fund Unclaimed IDCW beyond three years;1000.0000;30-Aug-2022
149821;INF903JA1KZ9;-;Sundaram Overnight Fund Unclaimed IDCW upto three years;1024.6764;30-Aug-2022
149819;INF903JA1KY2;-;Sundaram Overnight Fund Unclaimed Redemption  beyond three years;1000.0000;30-Aug-2022
149818;INF903JA1LA0;-;Sundaram Overnight Fund Unclaimed Redemption upto three years;1024.6699;30-Aug-2022
146978;-;INF277K019T3;TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ;1000.0000;30-Aug-2022
146979;-;INF277K017T7;TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ;1000.0000;30-Aug-2022
146980;INF277K018T5;-;Tata Overnight Fund-Direct Plan-Growth;1142.0037;30-Aug-2022
146977;INF277K016T9;-;Tata Overnight Fund-Regular Plan-Growth;1137.8651;30-Aug-2022
149796;-;INF0GCD01461;TRUST MF OVERNIGHT FUND-DIRECT PLAN-DAILY IDCW REINVESTMENT;1025.37;31-Aug-2022
149797;INF0GCD01453;-;TRUST MF OVERNIGHT FUND-DIRECT PLAN-GROWTH;1025.3923;31-Aug-2022
149798;-;INF0GCD01446;TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT;1025.159;31-Aug-2022
149795;INF0GCD01438;-;TRUST MF OVERNIGHT FUND-REGULAR-GROWTH;1025.075;31-Aug-2022
147002;-;INF582M01FB0;Union Overnight Fund - Direct Plan - Daily IDCW Option;1000.7630;30-Aug-2022
147003;INF582M01FA2;-;Union Overnight Fund - Direct Plan - Growth Option;1139.8216;30-Aug-2022
147006;INF582M01FG9;INF582M01FE4;Union Overnight Fund - Direct Plan - Monthly IDCW Option;1001.3522;30-Aug-2022
146998;-;INF582M01FK1;Union Overnight Fund - Regular Plan - Daily IDCW Option;1000.8266;30-Aug-2022
146997;INF582M01FJ3;-;Union Overnight Fund - Regular Plan - Growth Option;1135.9691;30-Aug-2022
147000;INF582M01FP0;INF582M01FN5;Union Overnight Fund - Regular Plan - Monthly IDCW Option;1001.2786;30-Aug-2022
149451;-;-;Union Overnight Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years;1000.0000;30-Aug-2022
149452;-;-;Union Overnight Fund - Unclaimed Amounts Plan - IDCW Upto 3 years;1027.6099;30-Aug-2022
149453;-;-;Union Overnight Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years;1000.0000;30-Aug-2022
149454;-;-;Union Overnight Fund - Unclaimed Amounts Plan - Redemption Upto 3 years;1027.5970;30-Aug-2022
100814;INF789F01604;-;UTI - Overnight  Fund - Regular Plan - Growth Option;2936.1533;31-Aug-2022
120785;INF789FB1S71;-;UTI - Overnight Fund - Direct Plan - Growth Option;2963.8057;31-Aug-2022
124266;-;INF789FB1S89;UTI Overnight Fund - Direct Plan - Daily IDCW;1371.6621;31-Aug-2022
120786;INF789FB1T05;INF789FB1S97;UTI Overnight Fund - Direct Plan - Periodic IDCW;1555.4477;31-Aug-2022
124265;-;INF789FB1T13;UTI Overnight Fund - Regular Plan - Daily IDCW;1370.8617;31-Aug-2022
100813;INF789F01588;INF789F01596;UTI Overnight Fund - Regular Plan - Periodic IDCW;1512.6034;31-Aug-2022
147591;-;INF03VN01332;WhiteOak Capital Overnight Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW);1000.3934;31-Aug-2022
147595;INF03VN01340;INF03VN01357;WhiteOak Capital Overnight Fund- Direct plan-Fortnightly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);1006.8039;31-Aug-2022
147593;INF03VN01365;-;WhiteOak Capital Overnight Fund- Direct plan-Growth Option;1112.0310;31-Aug-2022
147597;INF03VN01373;INF03VN01381;WhiteOak Capital Overnight Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);1004.0558;31-Aug-2022
147599;INF03VN01407;INF03VN01415;WhiteOak Capital Overnight Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);1000.8966;08-Nov-2021
147592;INF03VN01431;INF03VN01449;WhiteOak Capital Overnight Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW);1001.6877;04-Jan-2021
147590;INF03VN01456;-;WhiteOak Capital Overnight Fund- Regular plan-Growth Option;1109.6135;31-Aug-2022
